Firm ID,Year,Default,WC/TA,RE/TA,EBIT/TA,ME/TA,S/TA
369,2000,1,1.144278693,0.875544369,-0.369899831,-0.644495293,1.478501807
369,2001,1,1.353770795,-0.727516197,0.236519923,1.110665715,0.592639262
369,2002,1,1.43614281,-0.952420529,-0.222815659,1.009842249,0.732676717
369,2003,1,2.078837605,-0.929127547,0.48400548,2.234848135,0.583232346
369,2004,1,1.686337866,-0.155666582,0.983696456,-0.573481942,1.946535682
370,1999,1,0.856437368,-1.904605083,-0.186342464,2.481143111,-0.723180269
370,2000,1,1.291961888,0.432339519,-0.336090998,0.430797889,0.954043165
370,2001,1,2.031317567,1.34500765,0.74491046,1.530616098,0.973172801
370,2002,1,2.320058704,-1.17846048,0.461237378,-2.58104013,3.784502698
370,2003,1,1.390209785,1.219806734,-0.737166493,-0.918814372,1.88011369
370,2004,1,0.275103807,0.754642802,-0.99712283,2.375340677,-1.206822046
371,1999,1,0.097815969,-0.921365439,-2.153167912,-0.519717862,0.413260002
371,2000,1,-0.39434864,-0.378452879,-1.026316817,3.010962569,-2.231455106
371,2001,1,0.983428519,-0.263126016,-2.629389063,-1.86665713,2.081207828
371,2002,1,1.008112543,0.394553128,-1.156370577,-1.554109752,1.911541072
371,2003,1,1.414729943,0.346491163,-0.476639849,0.292047643,1.155644764
371,2004,1,1.389967122,1.347876431,-0.491484607,1.596005694,0.327156324
372,1999,1,0.556468372,0.248809651,0.096349171,0.562127915,0.17841141
372,2000,1,0.444222116,-1.53180144,-1.164815525,-2.122328859,1.729881727
372,2001,1,2.072538009,0.88891052,0.485577321,1.253792664,1.183017679
372,2002,1,1.028876223,0.659587436,2.289459129,0.810912622,0.470910268
372,2003,1,0.250886806,0.021548984,-0.235723377,1.524796516,-0.704538303
372,2004,1,0.10458493,0.392144463,-1.131895633,-0.31564889,0.293653559
373,1999,1,0.707077849,-2.23407929,-0.587155548,-0.215391712,0.800700449
373,2000,1,-0.492565187,-0.891050364,1.054920596,-1.076195065,0.199334995
373,2001,1,1.483128233,-0.242889945,0.802657829,-1.52141971,2.339926151
373,2002,1,1.815378941,-0.163355303,-0.103100367,-1.094587677,2.39013923
373,2003,1,1.934973206,-2.871192034,-0.0815011,-1.460557842,2.729036394
373,2004,1,1.626748111,0.61309191,1.494175511,-0.663275899,1.945705204
374,1999,1,1.410706676,0.752448576,0.935352264,1.980509787,0.109336392
374,2000,1,-0.698318307,2.653155148,-0.033129179,-2.753117646,1.04042151
374,2001,1,1.32261949,-0.765294225,-0.788152749,-1.109418294,1.933971319
374,2002,1,-0.070769189,0.01052426,-0.797284172,1.751812763,-1.148452822
374,2003,1,0.485681721,-0.37911164,-0.459754673,-0.145556043,0.548511956
374,2004,1,0.114415203,-0.782510537,-0.80625258,-1.488443993,1.027056742
375,1999,1,2.171851461,-1.669116283,-1.200399562,0.308816323,1.860259617
375,2000,1,2.32982719,0.741055997,-1.087938333,3.789276867,-0.139504753
375,2001,1,1.104522207,-2.030348714,-0.387192223,-1.977900563,2.264244718
375,2002,1,1.119305939,0.38483202,-1.997184616,0.809851537,0.556960407
375,2003,1,1.761613018,1.30738112,-0.346101213,1.951806741,0.458427983
375,2004,1,1.328445542,-0.831279218,-0.556934973,-2.075608524,2.536028936
376,1999,1,0.268887971,-1.048718447,1.311289843,0.057090991,0.218667729
376,2000,1,3.06406816,-1.850544263,-1.443932545,-0.761074945,3.363385841
376,2001,1,0.6965841,0.030184,-0.603924175,3.315232586,-1.389126432
376,2002,1,1.63687436,-0.396320334,0.67063975,-1.58008524,2.521334303
376,2003,1,1.041785877,1.783755702,0.166106697,0.11304162,0.913988457
376,2004,1,2.32271742,-0.649754408,0.151339914,0.902053502,1.636442925
377,1999,1,1.487181264,-1.412296904,0.599821314,-0.854972694,1.932268389
377,2000,1,0.754165697,0.16653937,-0.352786707,0.711128539,0.273104203
377,2001,1,0.480947508,0.789504625,1.812446512,-1.639142039,1.466227823
377,2002,1,1.339330922,1.046762963,-0.218797427,-0.091177188,1.321058569
377,2003,1,-0.543597496,0.444441474,2.382422196,-2.011505609,0.728633791
377,2004,1,0.329801165,-0.494409438,1.430242563,1.004606376,-0.308835954
378,1999,1,-0.77650542,0.390600883,0.78024327,-0.517027444,-0.414044208
378,2000,1,0.777988178,-0.6231233,-0.156098047,-0.069660607,0.777683885
378,2001,1,0.924812922,-0.044538952,-0.672931308,0.17068054,0.767939972
378,2002,1,1.761562326,-0.17922048,-0.34242137,-0.105397817,1.728562264
378,2003,1,0.651814304,-0.360418909,0.187307556,2.174092202,-0.726828039
378,2004,1,-1.406375421,2.381744278,0.342586745,-3.474550321,0.817220865
379,1999,1,1.345383885,-0.141676643,1.048938308,-0.261341745,1.431839425
379,2000,1,0.667425535,-0.738322303,1.507797966,0.969770717,0.031499613
379,2001,1,0.759911406,-0.583869445,1.554384112,-0.951431627,1.305046431
379,2002,1,0.645291173,-1.136958493,-0.602675883,-1.928199363,1.799894557
379,2003,1,0.634208132,-1.1507291,-1.154091427,0.258866301,0.439066129
379,2004,1,1.884529968,1.419652313,-0.001500944,2.855295877,0.01665914
380,1999,1,-0.125750546,-0.237558205,-0.366288062,-1.938537678,1.078164209
380,2000,1,0.554419429,-1.518167232,0.107573581,1.619986676,-0.476678395
380,2001,1,1.114136659,-1.33194189,1.130728659,1.43590608,0.165533361
380,2002,1,1.124215913,0.797330597,0.031125078,1.146644751,0.353650397
380,2003,1,1.567152171,1.66924252,2.065332891,-0.635159594,1.872067419
380,2004,1,0.430500495,-0.811602418,-1.107018656,1.090239028,-0.266615382
381,1999,1,1.810024252,-1.354014312,-2.105816859,-1.545119793,2.663255223
381,2000,1,0.97190059,0.125805656,1.236250935,0.934595856,0.340740905
381,2001,1,0.319023784,-1.850947103,-1.584040013,-0.142794026,0.389427436
381,2002,1,2.698554321,-0.709087235,0.383531623,1.405595949,1.680452112
381,2003,1,0.867152466,0.955755469,-0.857243613,-1.510529475,1.751521206
381,2004,1,1.602037612,0.993271484,-0.47101751,1.792401552,0.406158753
382,1999,1,1.096006528,-0.178363423,0.271923316,-1.34916859,1.868004456
382,2000,1,2.695115451,0.714516987,2.353154457,1.204479205,1.801380443
382,2001,1,0.957856887,-1.169643954,-0.836817536,1.454593562,0.006416318
382,2002,1,0.051200664,0.473276612,-0.22263996,1.431678933,-0.835613114
382,2003,1,0.655286732,-0.029856482,0.792728887,0.550547291,0.278878241
382,2004,1,1.513519927,-0.156083603,1.115408661,-3.026504107,3.297911743
383,1999,1,2.109998792,0.07591533,-1.927738822,-1.37081883,2.838909673
383,2000,1,0.757288972,-0.912027777,1.187434089,-0.749488285,1.177883895
383,2001,1,1.970827172,0.974562192,-0.536377265,0.581748089,1.501910896
383,2002,1,0.436533169,0.572397192,1.493557185,-2.816807602,2.151413666
383,2003,1,-0.416500093,-0.813305806,-0.432197099,0.50217322,-0.703368603
383,2004,1,0.631268265,0.437820425,0.165447857,1.797966989,-0.513998748
384,1999,1,1.139943072,-0.825779055,1.086914086,-0.397916704,1.322162275
384,2000,1,1.640255843,-0.310923377,0.391584326,-0.54760381,1.887041336
384,2001,1,1.307308986,-0.352625025,0.625810304,-1.308001385,2.042124619
384,2002,1,0.450031108,0.048749386,0.109666504,1.691119839,-0.619174669
384,2003,1,2.263586579,-0.589213051,-0.680212825,1.118364497,1.447047082
384,2004,1,1.859373408,2.230444336,-0.382215009,-0.906668898,2.315657376
385,1999,1,1.035629609,-0.091209056,0.9558027,-0.968469004,1.575933277
385,2000,1,0.753377638,0.377474702,-0.533551056,-0.767301789,1.185188938
385,2001,1,0.50965828,-0.28848109,1.408513141,1.299812262,-0.32126179
385,2002,1,1.465273469,1.452960205,0.563539626,-0.575954636,1.739305885
385,2003,1,0.045895066,0.180552646,1.064927002,-1.374441208,0.891962632
385,2004,1,1.423145106,-0.748571269,-0.270059109,2.717749957,-0.334112732
386,1999,1,1.084182208,-0.143459045,0.245441173,-1.174502131,1.748993951
386,2000,1,0.535282946,-1.510917377,-0.720903709,-2.972035265,2.340507887
386,2001,1,0.368299697,-1.239138018,0.852929898,-1.502709982,1.275614342
386,2002,1,1.726488371,-0.664990906,0.147587178,0.27630045,1.459768676
386,2003,1,0.837880521,-0.094573257,0.946518409,-1.909145975,1.969997231
386,2004,1,-0.647736046,0.647532163,-0.182706353,1.301812633,-1.415452639
387,1999,1,-0.649883424,-0.595163014,0.047055227,1.627882306,-1.618806029
387,2000,1,1.158644194,-0.806731912,-1.446223927,-0.64589731,1.49293315
387,2001,1,1.301438557,1.444106436,0.22069322,0.559184726,0.883722185
387,2002,1,-0.31390578,0.530592342,0.442435317,-2.509987683,1.253315649
387,2003,1,1.33086587,-1.237628716,0.135664703,0.912863702,0.693138703
387,2004,1,1.029682636,0.571579989,0.044467468,-0.876447255,1.513500312
388,1999,1,0.21546641,0.359357242,1.893098324,0.152783498,0.10913691
388,2000,1,-0.301399634,0.552015726,-0.899450082,0.297682116,-0.468417251
388,2001,1,1.330682137,0.826454188,1.774042535,-0.430253414,1.522247529
388,2002,1,2.389239731,-0.90106621,-0.0326194,1.289523663,1.460025427
388,2003,1,2.969619056,0.720155977,-0.459825052,1.447796767,1.91036907
388,2004,1,1.212927886,-0.299913259,1.611797932,4.017642646,-1.335220214
389,1999,1,-0.991283491,-1.374119791,-0.084584882,-2.465479217,0.586170403
389,2000,1,1.517419006,-0.003240527,-1.008924391,1.440013079,0.543826951
389,2001,1,-0.108885921,-1.4662641,0.23617275,-1.237962137,0.661532733
389,2002,1,1.424478051,-0.111852444,-0.81994232,-1.235272476,2.107865139
389,2003,1,-0.559135083,-0.777122266,-0.325523851,2.334867604,-1.969624889
389,2004,1,2.17926553,-0.69309848,0.634641604,-1.785546894,3.160385967
390,1999,1,1.212321698,1.338253141,1.023900564,-0.919499504,1.712552642
390,2000,1,-0.582601702,-0.732257241,1.356633862,1.005297566,-1.17086705
390,2001,1,0.4819032,-1.459161458,-1.944730427,0.023058357,0.440836026
390,2002,1,-0.318439927,0.111951386,-0.849015915,-2.083007244,0.985402924
390,2003,1,1.326413758,-0.098953386,-0.674415002,-0.095354522,1.31143979
390,2004,1,1.420727186,1.803304923,-0.450245483,-0.938664861,1.921188328
391,1999,1,0.988079258,-0.013477174,-0.465616358,-0.702668022,1.366916515
391,2000,1,1.939629617,-0.185449317,0.143311483,0.689375284,1.405997901
391,2001,1,1.289557086,-0.595854965,0.376679934,-0.723440066,1.664434706
391,2002,1,2.319721469,-0.514097947,-1.225291973,-1.2743073,2.977366701
391,2003,1,0.673159513,-0.243422955,-0.199183636,1.512160155,-0.297973779
391,2004,1,1.573196896,-0.216726694,-0.095948575,2.197763888,0.128640432
392,1999,1,-0.197262397,-0.849307935,0.11668531,-1.861761543,0.963229844
392,2000,1,1.986608638,1.093556623,-0.944520827,-0.570123345,2.228015011
392,2001,1,0.913976926,0.626384455,0.824570157,-0.579908809,1.221144511
392,2002,1,-1.261143111,-0.563207876,-0.5716777,-1.448398338,-0.296642037
392,2003,1,1.115206784,1.033636352,-0.123507381,1.806488886,-0.062265458
392,2004,1,2.209162938,1.662276384,1.399049157,1.458130372,1.185871476
393,1999,1,1.638017854,0.27419926,0.763293252,0.042861782,1.520356106
393,2000,1,1.485466296,0.038698653,-0.928405885,3.673958711,-0.865654367
393,2001,1,2.26433892,-2.237443632,1.847257271,-1.174933085,2.863710871
393,2002,1,2.387828842,-0.50819913,1.893456739,-1.518353515,3.19236389
393,2003,1,-1.437157944,0.215689328,0.005793176,1.031101544,-1.993777581
393,2004,1,1.010029815,-1.148829326,0.77978462,-1.010668518,1.57781406
394,1999,1,1.656958687,-0.711057666,-1.001852268,-0.623195101,1.949486657
394,2000,1,1.699666958,-0.972431823,-0.21754826,1.601601466,0.616158446
394,2001,1,0.651320871,-0.258395552,0.924291387,2.055846461,-0.654285397
394,2002,1,0.801237146,0.461554738,0.524832003,1.375262325,-0.092501957
394,2003,1,0.702548946,0.796401027,-0.03389113,0.553365687,0.321768939
394,2004,1,1.090279526,0.076644078,-0.317155254,-0.669515509,1.442957334
395,1999,1,2.096572213,-0.404774416,-1.321630934,0.487609386,1.678779179
395,2000,1,1.278189324,-0.352151602,-0.691577414,0.277202748,1.035871819
395,2001,1,0.375141195,-0.310058541,-1.397222865,-2.899824205,2.14469676
395,2002,1,1.803090604,1.854605249,0.601232506,-1.174745819,2.428027186
395,2003,1,-0.118873423,-1.392111306,0.143247511,-1.005119405,0.508336938
395,2004,1,1.134149316,0.043726854,0.449883461,1.073898017,0.407946852
396,1999,1,1.087106342,-0.223579675,-2.325441154,-1.276263768,1.814586086
396,2000,1,1.631361015,0.401392078,-1.018811396,-1.557175418,2.50198268
396,2001,1,2.715303562,-1.645613453,0.008045904,-0.572650098,2.917699537
396,2002,1,0.07099243,-1.127982552,-0.190507435,-2.716168089,1.744086641
396,2003,1,1.594446696,0.007195069,0.184196465,-1.496681972,2.429773048
396,2004,1,-0.421104504,-0.482127491,-1.053251098,0.082463615,-0.448574882
397,1999,1,0.689571205,-0.961905509,-0.127654265,-0.788451343,1.137993357
397,2000,1,1.57702501,0.487427964,0.585791733,-0.464465932,1.775999
397,2001,1,2.41314641,0.359745168,-0.199926509,0.377350918,2.045804944
397,2002,1,-0.408152532,-2.261081462,0.925288133,-1.215869857,0.365287495
397,2003,1,1.473831481,-1.264161486,1.368198629,-1.634644229,2.401055345
397,2004,1,0.137706013,0.635660674,0.348805841,1.838167711,-1.004902826
398,1999,1,2.510524895,-2.081581946,-0.127923964,0.350246311,2.154497056
398,2000,1,1.789431699,-0.350680778,-2.129086939,-0.634780139,2.081737124
398,2001,1,0.60697566,0.5369736,0.331412109,-3.770810122,2.901397538
398,2002,1,-0.38130174,0.814941759,0.173306773,-0.801027592,0.134506822
398,2003,1,-0.927414124,0.666767662,1.132424824,-0.587072829,-0.513302785
398,2004,1,0.969689114,2.052178178,-1.073786855,-0.629688078,1.304490163
399,1999,1,2.128344707,0.872676591,2.038629047,-1.091142727,2.683553435
399,2000,1,1.787083756,0.009179139,1.933888076,-2.906893579,3.48239349
399,2001,1,0.345862677,0.344220422,0.346914511,-1.594461986,1.31107706
399,2002,1,-0.403361962,-0.004388332,-0.045026947,0.124034402,-0.457487264
399,2003,1,1.224678203,0.208092437,0.746436191,-0.954434208,1.745790966
399,2004,1,2.311415555,-0.455841266,-0.586599695,2.06610723,0.90704728
400,1999,1,0.845175074,0.07235267,-1.772084938,1.002532997,0.179124396
400,2000,1,0.267306337,-0.163078861,0.316849336,-0.354014049,0.471003206
400,2001,1,0.678091851,-0.209063848,0.969306571,-2.572976832,2.228974725
400,2002,1,1.278734375,1.008908698,-0.670812767,-0.381740419,1.443238553
400,2003,1,1.571086403,1.027569938,-2.888474964,-1.069577675,2.14400586
400,2004,1,1.64991523,-1.548208972,0.933849609,-0.338576117,1.767102725
401,1999,1,0.184366005,-0.295122352,-0.326471882,0.356410007,-0.04595731
401,2000,1,0.5111606,0.848592575,-0.550228496,0.120165235,0.408507694
401,2001,1,2.50793469,-0.003606435,-0.322729242,-0.327224094,2.570342385
401,2002,1,0.749677633,0.623624206,1.385760086,-2.88613561,2.48992891
401,2003,1,0.307640176,0.418103894,0.888396922,-1.140010749,0.994390273
401,2004,1,1.289911654,0.079294029,-0.589979188,0.224564677,1.079441887
402,1999,1,0.900238435,-1.243814719,0.334255647,0.801336868,0.355346829
402,2000,1,1.065674314,0.735768096,-0.262507501,2.560651156,-0.574683448
402,2001,1,0.935786824,-1.039847033,0.382560672,0.470545116,0.59315717
402,2002,1,1.346937933,0.218192083,-0.597667989,1.732046999,0.202526671
402,2003,1,-0.218898216,0.361652411,1.833344998,-2.282189579,1.202383972
402,2004,1,1.481625922,-0.590071679,-0.79630527,-1.155391372,2.11251019
403,1999,1,1.053154092,0.200087808,1.153918097,1.166475714,0.274300729
403,2000,1,1.941263829,0.642186615,-1.103697013,0.213483153,1.701371747
403,2001,1,1.058247674,-0.835075166,-0.03779177,2.38423706,-0.47277305
403,2002,1,1.438898989,-1.834897856,-1.164391462,-1.673584949,2.392110952
403,2003,1,0.545799876,0.421919524,-0.692352111,-0.724048884,0.962462492
403,2004,1,1.212566398,1.937548279,-0.580566402,0.945317461,0.561387659
404,1999,1,2.164016779,0.551050241,0.053824405,-0.119729335,2.117458569
404,2000,1,1.110803695,-0.077558609,1.136983141,-1.959916235,2.259072396
404,2001,1,1.971441098,0.509945759,0.149192319,1.724533025,0.796899638
404,2002,1,1.276756902,0.444685549,-0.598083148,1.174291626,0.480628541
404,2003,1,2.094114684,1.149266339,0.974795967,0.440082528,1.705803036
404,2004,1,2.585614096,0.287573405,0.524603019,-1.033948031,3.080050312
405,1999,1,-0.143570491,0.629334478,-0.976943119,1.392889837,-0.995590682
405,2000,1,2.106472541,1.30147051,-0.815035015,-0.607786186,2.364459635
405,2001,1,1.653349452,-0.545182196,-1.463637319,-0.563112863,1.908981724
405,2002,1,-1.076035983,-0.080139181,0.967109316,-2.555680506,0.561829637
405,2003,1,0.045110116,-0.378693031,-1.023396613,0.969902278,-0.556249281
405,2004,1,1.558529224,-1.406262915,-0.41156692,-0.31602029,1.666878016
406,1999,1,1.304579994,0.640887151,1.454382844,-0.143250534,1.320394122
406,2000,1,1.748926785,0.755838718,0.270464449,2.343690243,0.204486987
406,2001,1,2.522464198,-1.108290714,0.293137149,-0.87213575,2.920508379
406,2002,1,2.084877393,0.492751219,-0.787504995,-0.993949936,2.582496332
406,2003,1,0.205453887,-0.646077612,0.471555815,0.316621781,-0.001477018
406,2004,1,1.797584353,-0.485645056,0.988366866,1.270938989,0.912785545
407,1999,1,-0.49609093,0.255826592,-1.208359666,-1.927606687,0.721693597
407,2000,1,1.309559873,-0.789024338,1.671001708,2.231411607,-0.141093603
407,2001,1,1.318659324,-0.727082221,-0.71024325,-0.527962179,1.571222527
407,2002,1,0.451330748,1.624613716,0.905175541,2.70700529,-1.245186697
407,2003,1,1.461000899,1.029261565,-0.728018225,1.819904256,0.255993312
407,2004,1,1.239216778,-3.571030548,0.257400504,2.21688905,-0.198553628
408,1999,1,2.021590082,0.812458859,-1.372511763,1.358337775,1.0703569
408,2000,1,1.524990774,-0.140843344,1.21297178,-3.232731513,3.436075166
408,2001,1,0.21687817,0.84220208,0.594962693,0.520308654,-0.116451406
408,2002,1,0.993236085,-1.567713191,0.591730199,-0.680198301,1.357912727
408,2003,1,3.018400527,1.24301565,0.790171745,0.172807591,2.743652623
408,2004,1,1.386389665,-0.353089009,0.542194615,0.617280638,0.928073368
409,1999,1,2.809953549,1.101387952,-0.137679028,0.199183486,2.530525746
409,2000,1,2.04370327,0.356951576,-0.189297914,1.173802881,1.205176514
409,2001,1,1.416706049,-0.416172448,0.200958994,-0.167737757,1.441396671
409,2002,1,-0.852693638,-1.007552275,1.286149214,1.106238736,-1.48824569
409,2003,1,0.391081403,-2.151538273,-0.067858855,-0.603873999,0.74215834
409,2004,1,0.535290139,-1.916968522,-0.399153524,-2.687231144,2.164667747
410,1999,1,0.343984999,1.347402718,1.108725125,-1.253827522,1.098985598
410,2000,1,1.423418598,-0.369992343,1.793232458,2.089382728,0.054119026
410,2001,1,1.296685994,-0.550948338,0.277002337,-0.572962338,1.578257073
410,2002,1,0.491528136,0.276917963,0.589318156,1.690076897,-0.579344065
410,2003,1,1.460881222,0.308112627,-0.736211046,-0.505706696,1.691784914
410,2004,1,0.66645828,1.686769619,-0.36388878,-0.802897945,1.125087039
411,1999,1,2.15636001,0.97421394,0.95500567,-1.154089116,2.748874031
411,2000,1,0.564448482,1.098828897,-0.05371897,-1.758568334,1.618817348
411,2001,1,0.920217609,0.331315626,0.788714374,2.074151677,-0.411661844
411,2002,1,3.001057148,0.358789751,0.426575435,0.243139704,2.683849609
411,2003,1,0.799458365,-1.267915707,-1.832027504,-2.762207604,2.460421062
411,2004,1,2.356381079,1.99391101,-0.184718103,-1.418479684,3.101001785
412,1999,1,0.393159371,1.728634352,-0.569799737,1.636270571,-0.639014395
412,2000,1,0.953581214,-0.394106908,1.711794608,0.322280612,0.701503968
412,2001,1,0.383326776,-1.577251868,-0.429127173,1.120706734,-0.329974388
412,2002,1,-0.116225519,-0.400018898,-0.001903485,-1.718145652,0.951082026
412,2003,1,0.331894352,0.726865496,-1.325432664,-1.092738467,0.988106705
412,2004,1,0.925171926,0.124436888,0.95758012,-0.402693177,1.122297774
413,1999,1,0.105789201,0.433452038,-0.394465772,0.207735114,-0.028362799
413,2000,1,1.054400622,0.644187047,-1.463335369,-0.583783884,1.356142633
413,2001,1,1.654785159,-1.081511353,0.401631654,0.254972982,1.405225823
413,2002,1,1.580837183,1.379416822,0.709110362,-0.789900133,1.980532138
413,2003,1,0.49970528,-0.462740088,1.594291822,-0.905789629,1.031146634
413,2004,1,-0.33887165,-0.572787479,0.239029757,0.270586113,-0.487073075
414,1999,1,-0.181527953,1.186379629,-0.898311285,0.883203329,-0.71673852
414,2000,1,0.059254303,-0.9027801,-1.119040469,2.175970947,-1.28755693
414,2001,1,1.642783026,0.045526552,0.036503048,-1.172439373,2.275220749
414,2002,1,1.278947849,-1.519480486,0.687336855,-0.246807005,1.360128051
414,2003,1,3.061665872,1.324298102,-1.462663542,0.324627122,2.69077104
414,2004,1,0.222416771,1.439590155,-0.564164977,-0.994773033,0.82423744
415,1999,1,2.362930993,-1.680371836,-0.267451,-1.556570381,3.192448526
415,2000,1,1.672799548,2.580841666,1.012652938,-1.435231725,2.465822266
415,2001,1,0.575895539,-0.679242984,0.420410875,-0.77931404,1.02500499
415,2002,1,-0.297513784,0.088456714,-1.774583624,0.67311357,-0.696550817
415,2003,1,1.856351014,0.748883523,-1.1403443,-0.751478635,2.216983955
415,2004,1,2.261413923,-0.660347083,-0.18048472,-1.294473726,2.934756839
416,1999,1,-0.220918197,0.137663472,1.867642822,0.939472591,-0.788678085
416,2000,1,1.718629994,0.80863152,-0.110528992,-0.755182449,2.089217479
416,2001,1,1.026111916,1.567244759,-0.267621637,-1.630739555,1.975851946
416,2002,1,0.471310155,0.319228879,0.638803586,2.485090446,-1.089302519
416,2003,1,0.792376183,0.884082013,0.932837931,-1.088602803,1.420397469
416,2004,1,0.91028303,-1.090717886,-1.130237506,3.75333001,-1.457820299
417,1999,1,0.392056989,0.249055612,-0.594239138,1.280771514,-0.420559213
417,2000,1,-0.189710043,-1.249947236,-1.841059419,2.326806457,-1.615790589
417,2001,1,-1.249400183,0.895822862,-0.201755876,-1.690595706,-0.136012707
417,2002,1,1.751930311,-1.088235958,0.61463262,1.224956525,0.898064322
417,2003,1,0.86603221,0.398142309,-1.887305821,0.955528037,0.227842626
417,2004,1,0.512566319,1.059454101,-1.740596393,-0.813693286,0.986428478
418,1999,1,0.438004277,-0.450008229,-2.278727314,0.015665797,0.403945596
418,2000,1,2.705484823,-0.80501663,-0.998315605,-0.024645862,2.570072583
418,2001,1,-0.078439798,0.346020531,-0.727184144,1.320259,-0.889241635
418,2002,1,-0.370215468,0.220416553,-1.35924038,-0.39898778,-0.103256039
418,2003,1,1.415824595,-0.598421498,0.102616347,0.796706777,0.845086207
418,2004,1,0.365020686,-2.278693788,-0.400114157,0.174317305,0.237069025
419,1999,1,1.11656039,0.861048088,-1.781589483,-1.304704314,1.859960342
419,2000,1,1.477158595,0.014728586,1.145462926,1.127651783,0.698669651
419,2001,1,0.890358253,0.912406786,-0.030441226,-0.264235157,1.003934078
419,2002,1,0.746733578,-0.146600258,0.745582026,-1.10273369,1.38602089
419,2003,1,1.074538942,-1.524518644,-0.003199631,-2.384093499,2.486726954
419,2004,1,0.57995761,0.674832476,-0.818849922,-1.057468832,1.200582334
420,1999,1,1.219868794,-0.565422961,0.921687081,0.445098094,0.877134502
420,2000,1,2.496035147,-0.235142507,-0.104251851,-1.622388642,3.358780276
420,2001,1,2.24553004,-0.649046661,0.869019087,1.398617259,1.256959069
420,2002,1,0.951661198,-0.104698208,-1.850083873,-0.116125314,0.97037632
420,2003,1,2.168147393,0.030773235,0.351296598,3.134719589,0.111961107
420,2004,1,0.627941447,-0.929012818,0.19588246,-1.389385471,1.450830312
421,1999,1,1.626692982,0.148568297,0.126228317,1.645009612,0.520445795
421,2000,1,1.193825889,0.799979203,0.338452842,-0.995620075,1.742085809
421,2001,1,1.913666336,0.36352551,-0.668523728,1.135231377,1.106194705
421,2002,1,1.043363435,0.326051807,0.589094773,-2.073462211,2.265493731
421,2003,1,1.564008904,-0.015474728,-0.826323727,1.040624926,0.834417612
421,2004,1,0.681234934,-2.374748425,1.481558266,-1.504433274,1.57219075
422,1999,1,-0.058721612,-0.164455856,0.848189532,1.0096522,-0.67884296
422,2000,1,1.203165781,1.43750565,-0.601914161,0.146059098,1.045997426
422,2001,1,0.934626528,0.586425635,-0.788853066,-0.664623371,1.292949844
422,2002,1,1.828129762,-0.777858807,1.2835516,1.997841191,0.492818268
422,2003,1,1.639661772,0.583187732,-0.863735811,-0.904672586,2.106945721
422,2004,1,2.442722705,1.656818814,-2.044984812,-1.332284611,3.129316772
423,1999,1,0.576481676,1.365880845,1.115798045,-0.688013728,0.969186839
423,2000,1,0.445430773,-0.253050423,0.355604106,0.302553735,0.233825072
423,2001,1,0.126567234,-0.65559987,-0.175331286,-0.760682217,0.58918942
423,2002,1,0.598911612,-0.386927564,-1.395913588,-1.229450698,1.324668021
423,2003,1,1.251819348,0.580166693,0.51776668,-0.50237659,1.492306564
423,2004,1,3.300570747,-0.220049242,1.963695096,-0.417291372,3.374458334
424,1999,1,1.854402945,1.650789239,-0.273015715,-0.504598664,2.062712964
424,2000,1,0.543127376,-0.171558342,1.281275841,-1.4490157,1.407555872
424,2001,1,0.610856851,0.12055443,0.365599599,1.237776414,-0.187394642
424,2002,1,1.214169092,1.363591857,2.080265315,0.274683317,0.976971524
424,2003,1,-0.89084002,-0.028754549,1.279520565,1.996977205,-2.074237917
424,2004,1,0.105542877,-0.926758682,-0.259974308,-3.079127491,2.000815909
425,1999,1,0.953104411,1.24223322,0.926860461,0.758615685,0.431646851
425,2000,1,1.455974816,-0.119811014,0.026035382,1.847230988,0.234374683
425,2001,1,0.513399447,-0.384714856,0.635992519,1.857442544,-0.662027214
425,2002,1,2.516992568,1.026619982,-2.802409386,-1.75231595,3.458792046
425,2003,1,1.551986308,0.605540873,-0.985003574,-1.424882899,2.345345683
425,2004,1,0.309595428,-0.669329931,-1.301484767,-1.053413894,0.942769071
426,1999,1,0.380654866,0.000290228,0.327782438,-2.242788971,1.744229442
426,2000,1,1.644377067,1.436761088,-0.122994427,-0.940030563,2.133229606
426,2001,1,1.617719973,-0.410182642,-0.652664045,-1.23984132,2.293169157
426,2002,1,2.290058231,0.458443526,-0.088991437,-0.36730983,2.3893465
426,2003,1,0.335211801,1.014449642,0.537727428,1.392647441,-0.543315196
426,2004,1,1.092823086,1.000701201,-0.263187607,2.33082201,-0.407142528
427,1999,1,1.084705802,0.969239418,1.208745249,1.597090533,0.038220783
427,2000,1,1.810331559,-0.243044116,-1.654885823,0.602384536,1.33760938
427,2001,1,-0.055548069,-0.573032377,-0.428628196,-1.617626785,0.946317746
427,2002,1,0.437685923,-0.094997557,-0.104268603,-0.512806828,0.729940421
427,2003,1,0.829054969,-1.199174856,-0.529545828,0.774005231,0.305001946
427,2004,1,1.012097525,-1.827886003,-0.525018227,-1.197291365,1.694993406
428,1999,1,-0.794576018,0.033599904,2.228034043,1.197838622,-1.489920423
428,2000,1,0.976051548,0.217393352,-0.129861113,3.273855902,-1.099671236
428,2001,1,-0.156748212,1.155085659,-0.628997548,-3.305466955,1.892877053
428,2002,1,0.761680669,1.011540742,0.138967095,3.898751558,-1.687936933
428,2003,1,1.994246543,-0.501333329,-1.329125397,-0.633541584,2.274384066
